SRV_STD;WC200_DST_SRV_RATE;WC200_DST_SERR_RATE;WC200_DST_RERR_RATE;WC200_SRV_SRC_RATE;WT10_DST_SRV_RATE;MAP_SRC_INIT_HAS_A;MAP_SRC_INIT_HAS_F;MAP_SRC_INIT_HAS_S;MAP_SRC_INIT_HAS_R;MAP_SRC_INIT_HAS_P;MAP_SRC_INIT_HAS_C;MAP_SRC_INIT_HAS_U;MAP_SRC_INIT_HAS_E;STATE_SF;MAP_WC200_DST_CNT;MAP_WC200_SRV_CNT;MAP_WT10_DST_CNT;MAP_WT10_SRV_CNT;MAP_SRC_BYTES;IS_NA;IS_AS;IS_DBC;IS_FT;IS_HTTP;IS_MI;IS_MM;IS_NW;IS_RA;IS_UK
HTTP;0.345;0;0.385;0;0.604;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.365;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.69E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.385;0;0.36;0;0.616;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
AS;0.015;0;0.36;0.005;0.006;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0;0;0.365;0;0.002;1;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.355;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.48E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.355;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.365;0;0.36;0;0.582;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.365;0;0.36;0;0.582;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.365;0;0.36;0;0.584;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.375;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;6.59E-01;0;1;0;0;0;0;0;0;0;0
AS;0.055;0;0.375;0;0.024;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.37;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.365;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2.36E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.39;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.395;0;0.37;0;0.516;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.36;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;5.56E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.36;0.005;0.006;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.35;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.47E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.355;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;7.92E-02;0;1;0;0;0;0;0;0;0;0
HTTP;0.375;0;0.38;0;0.454;0;0;1;0;0;0;0;0;1;1;1;1;1;1.79E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.385;0;0.38;0;0.454;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.485;0;0.325;0;0.45;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.485;0;0.325;0;0.45;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.505;0;0.315;0;0.45;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.02;0;0.295;0;0.012;0;0;1;0;0;0;0;0;1;1;1;1;1;5.46E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.495;0;0.325;0;0.46;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.545;0;0.305;0;0.476;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.57;0;0.285;0;0.476;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.585;0;0.275;0;0.478;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.585;0;0.275;0;0.478;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.585;0;0.275;0;0.478;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.66;0;0.225;0;0.488;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.68;0;0.22;0;0.498;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.68;0;0.22;0;0.5;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.68;0;0.22;0;0.508;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.72;0;0.195;0;0.514;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.785;0;0.145;0;0.546;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.81;0;0.13;0;0.546;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.845;0;0.11;0;0.574;0;0;1;0;0;0;0;0;1;1;1;1;1;1.75E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.93;0;0.04;0;0.602;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.94;0;0.035;0;0.616;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.94;0;0.035;0;0.62;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.93;0;0.035;0;0.652;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.945;0;0.025;0;0.664;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.02;0;0.015;0;0.012;0;0;1;0;0;0;0;0;1;1;1;1;1;2.81E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.01;0;0.015;0;0.022;0;0;1;0;0;0;0;0;1;1;1;1;1;2.12E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.965;0;0.005;0;0.678;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.965;0;0.005;0;0.68;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.96;0;0.005;0;0.684;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.96;0;0.005;0;0.686;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.96;0;0.005;0;0.688;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.03;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.31E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.035;0;0.015;0;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;3.15E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.025;0;0.02;0;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;2.85E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.05;0;0.02;0;0.036;0;0;1;0;0;0;0;0;1;1;1;1;1;2.45E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.05;0;0.42;0;0.036;0;0;1;0;0;0;0;0;1;1;1;1;1;6.57E-02;0;0;0;0;1;0;0;0;0;0
AS;0.01;0;0.42;0;0.014;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.905;0;0.045;0;0.688;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.905;0;0.045;0;0.71;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.9;0;0.045;0;0.712;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
AS;0.005;0;0.44;0.005;0.012;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0;0;0.44;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.73E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.9;0;0.045;0;0.72;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.06;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.54E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.415;0.005;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;6.10E-01;0;1;0;0;0;0;0;0;0;0
AS;0.015;0;0.41;0;0.02;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.005;0;0.035;0.005;0.006;0;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;1;0;0;0;0;0
MM;0.01;0;0.425;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;6.00E-02;0;0;0;0;0;0;1;0;0;0
AS;0.01;0;0.095;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;4.17E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.81;0;0.1;0;0.75;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.375;0;0.01;0;0;1;0;0;0;0;0;1;1;1;1;1;5.57E-02;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.095;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.56E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.135;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.015;0;0.15;0;0.008;0;0;1;0;0;0;0;0;1;1;1;1;1;3.77E-01;0;1;0;0;0;0;0;0;0;0
AS;0.045;0;0.41;0.005;0.042;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.41;0.005;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;5.44E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.72;0;0.155;0;0.764;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.72;0;0.155;0;0.774;0;0;1;0;0;0;0;0;1;1;1;1;1;1.79E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.015;0;0.035;0;0.006;0;0;1;0;0;0;0;0;1;1;1;1;1;1.40E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.02;0;0.035;0;0.024;0;0;1;0;0;0;0;0;1;1;1;1;1;1.92E-01;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.035;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3.61E-01;0;0;0;0;0;0;0;0;0;1
HTTP;0.015;0;0.035;0.005;0.016;0;0;1;0;0;0;0;0;1;1;1;1;1;2.10E-01;0;0;0;0;1;0;0;0;0;0
AS;0.025;0;0.035;0.45;0.02;0;0;0;1;0;0;0;0;1;1;1;1;0.666;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.2;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.57E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.65;0;0.21;0;0.784;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.65;0;0.21;0;0.788;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.205;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.22;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.405;0;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;5.66E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.025;0;0.04;0.005;0.028;0;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;1;0;0;0;0;0
HTTP;0.59;0;0.245;0;0.754;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
AS;0.01;0;0.235;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;5.46E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.285;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.60E-02;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.315;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.35E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.515;0;0.315;0;0.718;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.31;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;4.88E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.35;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.37;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;7.50E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.35;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.39E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.38;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;5.41E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.385;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.87E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.43;0;0.4;0;0.598;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.4;0;0.004;0;0;1;0;0;0;0;0;1;1;1;1;1;6.89E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.445;0;0.405;0;0.56;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.445;0;0.405;0;0.56;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.375;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.46E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0.44;0;0.405;0;0.532;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.02;0;0.415;0.005;0.016;0;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.025;0;0.41;0.005;0.014;0;0;1;0;0;0;0;0;1;1;1;1;1;5.26E-01;0;1;0;0;0;0;0;0;0;0
HTTP;0;0;0.405;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;3.06E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.475;0;0.38;0;0.532;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.5;0;0.36;0;0.538;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.5;0;0.36;0;0.548;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.525;0;0.345;0;0.554;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.545;0;0.33;0;0.552;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.545;0;0.325;0;0.552;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.56;0;0.305;0;0.552;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0;0;0.255;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;4.66E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.67;0;0.215;0;0.576;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.685;0;0.205;0;0.576;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.685;0;0.205;0;0.576;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.715;0;0.185;0;0.582;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.765;0;0.145;0;0.608;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.765;0;0.145;0;0.61;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.78;0;0.13;0;0.61;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.775;0;0.125;0;0.614;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.79;0;0.12;0;0.614;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.805;0;0.11;0;0.616;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.83;0;0.09;0;0.624;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.85;0;0.075;0;0.624;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.855;0;0.07;0;0.624;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.005;0;0.03;0.02;0.002;1;0;0;0;1;0;0;0;1;1;1;1;1;2.16E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.095;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.095;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.56E-01;0;1;0;0;0;0;0;0;0;0
UK;0;0;0.03;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;3.20E-01;0;0;0;0;0;0;0;0;0;1
AS;0.01;0;0.39;0;0.012;0;0;1;0;0;0;0;0;1;1;1;1;1;5.70E-01;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.4;0.005;0.008;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.695;0;0.19;0;0.614;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.695;0;0.19;0;0.618;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.695;0;0.19;0;0.618;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.7;0;0.185;0;0.618;0;0;1;0;0;0;0;0;1;1;1;1;1;1.80E-01;0;0;0;0;1;0;0;0;0;0
HTTP;0.725;0;0.175;0;0.622;0;0;1;0;0;0;0;0;1;1;1;1;1;1.78E-01;0;0;0;0;1;0;0;0;0;0
AS;0.02;0;0.41;0;0.014;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
UK;0;0;0.03;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;2.29E-01;0;0;0;0;0;0;0;0;0;1
AS;0.005;0;0.185;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.20E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.225;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;5.46E-01;0;1;0;0;0;0;0;0;0;0
AS;0;0;0.23;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;5.59E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.415;0.005;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
UK;0.005;0;0.405;0;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;1.20E+00;0;0;0;0;0;0;0;0;0;1
AS;0.005;0;0.39;0.005;0.004;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.42;0.01;0.01;0;0;1;0;0;0;0;0;1;1;1;1;1;7.45E-01;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.245;0.455;0.008;0;0;0;1;0;0;0;0;1;1;1;1;0.71;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.6;0;0.245;0;0.622;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
HTTP;0.6;0;0.245;0;0.622;0;0;1;0;0;0;0;0;1;1;1;1;1;1.81E-02;0;0;0;0;1;0;0;0;0;0
AS;0;0;0.255;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
HTTP;0.025;0;0.03;0.005;0.024;0;0;0;1;0;0;0;0;1;1;1;1;1;4.91E-03;0;0;0;0;1;0;0;0;0;0
UK;0;0;0.03;0.005;0.002;0;0;1;0;0;0;0;0;1;1;1;1;1;3.09E-01;0;0;0;0;0;0;0;0;0;1
AS;0.005;0;0.415;0;0.006;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
AS;0.01;0;0.405;0;0.01;0;0;1;0;0;0;0;0;1;1;1;1;1;5.41E-01;0;1;0;0;0;0;0;0;0;0
AS;0.005;0;0.42;0;0.002;1;1;0;0;0;0;0;0;1;1;1;1;1;4.91E-03;0;1;0;0;0;0;0;0;0;0
